OBJECTID,CATAREA,CUM_AREA,nzsegment,LENGTHDOWN,Headwater,Hydseq,StreamOrde,euclid_dis,upElev,downElev,upcoordX,downcoordX,downcoordY,upcoordY,sinuosity,nzreach_re,headw_dist,segslpmean,LID,reachtype,FROM_NODE,TO_NODE,Shape_Leng,Shape_Le_1,FLOWDIR,REGC2017,REGC2017_N,AREA_SQ_KM,LAND_SQ_KM,BioR__OBJE,BioR__BioR,BioR__Hect,BioR__Glob,BioR__Bi_1,BioR__SHAP,BioR__SH_1,EcoD_OBJEC,EcoD_ECOLO,EcoD_ECO_1,EcoD_ECO_2,EcoD_SHAPE,EcoD_SHA_1,name_2,RID,NAME,REG_COUNCL,CLASS,SUBCLASS,NZTM_N,NZTM_E,WIDTH_OF_M,SHLN_PERIM,SURFC_AREA,INTRTDL_AR,MEAN_DEPTH,TOTAL_VOL,TDAL_RANGE,TDAL_PRISM,CATCHMT_AR,R_INFL_VOL,n,distance,feature_x,feature_y,nearest_x,nearest_y
"298217",821032.524273300310597,197297664.000000029802322,"12029352",0.000000000000000,"0","301895","5",811.036990524999965,19.109403610200001,1.472866415980000,1507083.483299999963492,1506348.847400000086054,5393316.580900000408292,5392971.581399999558926,1.082006301190000,"12007157","25246",1.245738832070000,"0","0","305659","305660",877.547134243999949,877.547134243686401,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"477","48.02",Foulwind,North Westland,161337.022269396868069,-396639668.191308259963989,Ngakawau River,"79",Ngakawau River,WCRC,6. Tidal river mouth,6B. Spit enclosed,5393325.932000000029802,1506343.222000000067055,64.000000000000000,3175.000000000000000,107744.000000000000000,14.000000000000000,4.000000000000000,387127.000000000058208,2.900000000000000,293982.000000000000000,195.000000000000000,1354471.000000000000000,"1",10.912809176989025,1506348.847400000086054,5393316.580900000408292,1506343.222106933593750,5393325.932128906250000
"300645",18891.196395137540094,102186352.000000000000000,"11031865",0.000000000000000,"0","305653","5",75.000000000000000,4.000000000000000,0.000000000000000,1696349.118499999865890,1696424.101100000087172,5387190.171199999749660,5387190.181699999608099,0.999768009799000,"11023279","26141",0.378276925260000,"0","0","308126","308127",196.823689728000005,196.823689728121934,"1","18",Marlborough Region,17688.85654050000,10457.65338400000,"417",South Cook Strait,"1225007",{479B38CE-D474-43FE-B5E7-85052860F2A7},South Cook Strait,2834755.738296909257770,12250066949.409322738647461,"476","41.03",Grassmere,Wairau,63541.126552211797389,-198436945.742965459823608,Otuwhero River,"80",Lake Grassmere,MDC,2. Waituna-type lagoon,2A. Coastal plain depression,5381309.382000000216067,1698589.550999999977648,46.000000000000000,42772.000000000000000,13675802.000000000000000,0.000000000000000,1.000000000000000,13675802.000000000000000,0.000000000000000,0.000000000000000,62.000000000000000,55869.000000000000000,"1",6266.805750675505806,1696424.101100000087172,5387190.171199999749660,1698589.551086425781250,5381309.382080078125000
"310568",751121.788699752185494,154539952.000000000000000,"11041924",0.000000000000000,"0","310281","5",745.678214782000055,18.152360916100001,0.000000000000000,1698025.636699999915436,1698220.465599999995902,5366614.866799999959767,5367334.718899999745190,1.412885087180000,"11028279","35953",1.394500532330000,"0","0","317522","318112",1053.557629500000075,1053.557629496440995,"1","18",Marlborough Region,17688.85654050000,10457.65338400000,"413",East Coast South Island,"1108122",{0F961E84-FFF0-4F16-9BBC-422F3620ED46},East Coast South Island,1345807.113818614045158,11081218286.227926254272461,"483","45.01",Kekerengu,Kaikoura,143826.814932727138512,-273141118.007487952709198,Flaxbourne River,"81",Flaxbourne River,MDC,4. Beach stream,4C. Stream with pond,5366402.009999999776483,1698200.091000000014901,4.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,0.000000000000000,154.000000000000000,218216.000000000000000,"1",213.829619971137106,1698220.465599999995902,5366614.866799999959767,1698200.091125488281250,5366402.010070800781250
"314061",187970.089448655431625,127287936.000000000000000,"12045242",0.000000000000000,"0","321602","5",195.000000000000000,20.322946548499999,0.000000000000000,1470939.908300000010058,1470939.957600000081584,5360516.917799999937415,5360321.985100000165403,1.127061777200000,"12014358","26783",5.949901668500000,"0","0","321579","321580",219.777046552999991,219.777046553304672,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"477","48.02",Foulwind,North Westland,161337.022269396868069,-396639668.191308259963989,Waitakere/Nile River,"82",Waitakere River (Nile River),WCRC,5. Freshwater river mouth,5C. Barrier beach enclosed,5360526.604000000283122,1470939.833000000333413,61.000000000000000,3258.000000000000000,63971.000000000000000,0.000000000000000,4.000000000000000,-9999.000000000000000,2.700000000000000,175064.000000000000000,127.000000000000000,837513.000000000000000,"1",9.687125669440594,1470939.957600000081584,5360516.917799999937415,1470939.833129882812500,5360526.604125976562500
"321623",355277.367646682658233,104718112.000000000000000,"12052705",0.000000000000000,"0","324360","5",499.524774159999993,18.713266372700001,2.126380920410000,1466497.526199999963865,1466167.724500000011176,5345523.069500000216067,5345148.103400000371039,1.024033760640000,"12018261","18934",1.901827226330000,"0","0","329197","329198",511.530233017999990,511.530233018283070,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"487","48.05",Punakaiki,North Westland,147103.094857114134356,-594781763.112190723419189,Fox River,"83",Fox River,WCRC,5. Freshwater river mouth,5C. Barrier beach enclosed,5345433.137000000104308,1466132.347999999998137,51.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,105.000000000000000,148526.000000000000000,"1",96.640209640996218,1466167.724500000011176,5345523.069500000216067,1466132.348083496093750,5345433.137084960937500
"325217",13492.020552967687763,104090624.000000000000000,"12056503",0.000000000000000,"0","328348","5",75.000000000000000,6.516706466670000,0.000000000000000,1462596.834000000031665,1462521.856200000038370,5337741.366600000299513,5337741.347599999979138,0.999704032092000,"12019962","20103",4.965926662810000,"0","0","332810","332811",74.977802406899997,74.977802406906932,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"487","48.05",Punakaiki,North Westland,147103.094857114134356,-594781763.112190723419189,Pororari River,"84",Pororari River,WCRC,6. Tidal river mouth,6B. Spit enclosed,5337759.898000000044703,1462533.223999999929219,35.000000000000000,3825.000000000000000,113372.000000000000000,5.000000000000000,4.000000000000000,403920.999999999941792,2.700000000000000,295820.999999999941792,104.000000000000000,638086.000000000116415,"1",21.740401516970671,1462521.856200000038370,5337741.366600000299513,1462533.224121093750000,5337759.898071289062500
"336385",243735.321485854336061,135334176.000000000000000,"13067653",0.000000000000000,"0","335582","5",237.170824513000014,7.537215709690000,1.776081442830000,1660887.368100000079721,1661112.279200000222772,5313702.128000000491738,5313777.141200000420213,1.153376343160000,"13007509","19162",1.391502925040000,"0","0","344046","344077",273.547218281000028,273.547218280724451,"1","13",Canterbury Region,56773.86937420000,44507.60389690000,"413",East Coast South Island,"1108122",{0F961E84-FFF0-4F16-9BBC-422F3620ED46},East Coast South Island,1345807.113818614045158,11081218286.227926254272461,"500","45.03",Kowhai,Kaikoura,64152.180290575968684,-108181239.673576787114143,Hapuku River,"85",no-match,MDC,5. Freshwater river mouth,5A. Unrestricted,5330572.791000000201166,1676620.868999999947846,12.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,3301.000000000000000,4671701.000000000000000,"1",22915.838031795330608,1661112.279200000222772,5313702.128000000491738,1676620.869079589610919,5330572.791076660156250
"341727",43169.545994428925042,230950352.000000000000000,"13072946",0.000000000000000,"0","341540","5",222.991031209999989,15.025535583500000,0.000000000000000,1648289.747100000036880,1648454.664700000314042,5301783.361600001342595,5301933.335400000214577,1.096991695670000,"13010305","28965",3.854866710610000,"0","0","349390","349455",244.619309445999988,244.619309445958123,"1","13",Canterbury Region,56773.86937420000,44507.60389690000,"413",East Coast South Island,"1108122",{0F961E84-FFF0-4F16-9BBC-422F3620ED46},East Coast South Island,1345807.113818614045158,11081218286.227926254272461,"497","52.01",Hunalee,Lowry,213611.545811556949047,-1342653218.346131801605225,Kahutara River,"86",no-match,ECAN,3. Hāpua-type lagoon,3C. Small,5281731.385999999940395,1638338.591000000014901,7.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,-9999.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,503.000000000000000,712342.000000000116415,"1",22459.222285751220625,1648454.664700000314042,5301783.361600001342595,1638338.591125488281250,5281731.386108398437500
"353455",324806.783335066866130,286836128.000000000000000,"12084397",0.000000000000000,"0","365869","5",847.732269057000053,12.196076393100000,1.873138427730000,1438347.083199999993667,1438152.280399999814108,5274626.111799999140203,5273801.190200000070035,1.068310984570000,"12032271","60241",0.697663376603000,"0","0","361237","361238",905.641695011000024,905.641695011475349,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"506","50.01",Hokitika,Whataroa,153462.398240682436153,-1094257032.837642192840576,Arahura River,"87",Arahura River,WCRC,6. Tidal river mouth,6C. Barrier beach enclosed,5274687.792000001296401,1438132.307999999960884,18.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,287.000000000000000,405852.000000000000000,"1",64.833276300709542,1438152.280399999814108,5274626.111799999140203,1438132.308105468750000,5274687.792114257812500
"364728",32396.864606316594291,157409551.999999970197678,"12095984",0.000000000000000,"0","374813","5",138.293166858999996,3.198292493820000,1.096069097520000,1417494.107699999818578,1417524.130300000309944,5247992.698099999688566,5247857.709900000132620,1.065991631750000,"12036531","34885",0.870898379643000,"0","0","372565","372566",147.419358600999999,147.419358600882674,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"506","50.01",Hokitika,Whataroa,153462.398240682436153,-1094257032.837642192840576,Mikonui River,"88",Mikonui River,WCRC,6. Tidal river mouth,6C. Barrier beach enclosed,5247996.605000000447035,1417545.987999999895692,42.000000000000000,3345.000000000000000,63335.000000000000000,18.000000000000000,3.000000000000000,196813.000000000000000,2.500000000000000,145017.000000000000000,157.000000000000000,1506617.000000000000000,"1",22.204234023181225,1417524.130300000309944,5247992.698099999688566,1417545.988098144531250,5247996.605102539062500
"368409",625486.455635339603759,315346304.000000000000000,"12099034",0.000000000000000,"0","378653","5",1366.318044970000074,10.859645843499999,0.665597081184000,1409182.968799999915063,1409123.205400000093505,5241304.387699999846518,5239939.393099999986589,1.053591919360000,"12037525","43159",0.427473928100000,"0","0","376280","376281",1439.541651450000018,1439.541651453144823,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"520","50.03",Harihari,Whataroa,215744.296874542662408,-930717759.361467719078064,Waitaha River,"89",Waitaha River,WCRC,6. Tidal river mouth,6C. Barrier beach enclosed,5241476.264000000432134,1409163.297000000020489,325.000000000000000,7663.000000000000000,257346.000000000000000,22.000000000000000,3.000000000000000,778393.999999999883585,2.500000000000000,576737.000000000000000,318.000000000000000,3170404.000000000000000,"1",176.490346814010024,1409123.205400000093505,5241304.387699999846518,1409163.297119140625000,5241476.264099121093750
"371430",1145691.296762123238295,93146632.000000000000000,"13102202",0.000000000000000,"0","371672","5",1221.513814899999943,19.680973052999999,0.000000000000000,1605607.073099999921396,1606206.743299999972805,5233489.774500000290573,5234554.404399999417365,2.017246664980000,"13029322","30242",0.923067361958000,"0","0","378794","379318",2464.094669340000110,2464.094669344689464,"1","13",Canterbury Region,56773.86937420000,44507.60389690000,"413",East Coast South Island,"1108122",{0F961E84-FFF0-4F16-9BBC-422F3620ED46},East Coast South Island,1345807.113818614045158,11081218286.227926254272461,"519","52.06",Motunau,Lowry,113327.469527897526859,-502176487.461886703968048,Motunau River,"90",no-match,ECAN,6. Tidal river mouth,3B. Medium,5249749.930999999865890,1623841.196999999927357,120.000000000000000,6399.000000000000000,178552.000000000000000,0.000000000000000,2.000000000000000,267828.000000000000000,0.000000000000000,0.000000000000000,2678.000000000000000,5031291.000000000000000,"1",23986.801633016548294,1606206.743299999972805,5233489.774500000290573,1623841.197082519531250,5249749.931091308593750
"372181",15301.910064787269221,521779360.000000000000000,"12103389",0.000000000000000,"0","385276","5",96.046863561500004,2.454154014590000,0.895005941391000,1390551.092600000323728,1390491.102500000037253,5232037.488400000147521,5231962.472799999639392,1.039690878740000,"12038573","59810",0.930012571118000,"0","0","380085","380086",99.859047976100001,99.859047976148020,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"520","50.03",Harihari,Whataroa,215744.296874542662408,-930717759.361467719078064,Wanganui River,"91",Wanganui River,WCRC,6. Tidal river mouth,6C. Barrier beach enclosed,5232006.910000001080334,1390481.445000000065193,150.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,521.000000000000000,738157.000000000000000,"1",32.067078609611805,1390491.102500000037253,5232037.488400000147521,1390481.445129394531250,5232006.910095214843750
"372825",56707.995635744111496,258340352.000000029802322,"12104054",0.000000000000000,"0","384031","5",162.249807395999994,3.654129266740000,1.776301026340000,1388660.705400000093505,1388750.736199999926612,5230657.712500000372529,5230522.719100000336766,1.061890598580000,"12038769","40266",0.663093962538000,"0","0","380726","380727",172.291545094000014,172.291545094329507,"1","12",West Coast Region,36339.59156420001,23243.81176000000,"418",West Coast South Island,"1311180",{5478D1F7-9DE7-4D55-8CA7-24D2229D99EC},West Coast South Island,1279617.339320387924090,13111801767.683631896972656,"520","50.03",Harihari,Whataroa,215744.296874542662408,-930717759.361467719078064,Poerua River,"92",Poerua River (Hikimutu Lagoon),WCRC,6. Tidal river mouth,6C. Barrier beach enclosed,5230694.047000001184642,1388783.803000000072643,69.000000000000000,11291.000000000000000,347812.000000000000000,0.000000000000000,3.000000000000000,1195083.000000000000000,2.400000000000000,847270.000000000116415,257.000000000000000,1525394.000000000000000,"1",49.128652153629538,1388750.736199999926612,5230657.712500000372529,1388783.803100585937500,5230694.047119140625000
